@RELATION svm_clf
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE class {pop,metal,disco,blues,reggae,classical,rock,hiphop,country,jazz}

@DATA
0.128512,0.023481,3.222708,0.203080,0.191416,1.268203,0.004060,0.217498,-22.689010,1.248072,0.063951,0.059055,0.214380,0.233752,-0.205374,-0.033494,0.172358,0.068142,-0.061011,0.001762,-0.029447,-0.085175,-0.069017,-0.028618,-0.030375,-0.044969,-0.005759,0.027684,-0.016210,-0.032701,0.010510,0.006169,-0.013299,-0.024232,0.015465,-0.014227,0.006634,-0.000162,0.010414,0.009056,-0.003727,0.002860,-0.012314,0.016479,0.006450,0.026580,0.011125,0.009267,0.010244,0.052196,0.002931,0.007344,0.015689,0.034508,0.006119,0.020355,0.026515,0.008994,0.064289,0.026459,0.019644,0.251296,0.001456,0.063112,0.614765,0.291399,0.333008,0.313431,0.207866,0.218354,0.208742,0.208803,0.197999,0.200281,0.213940,0.188148,0.165533,0.055817,0.078489,0.045659,0.067430,0.049170,0.048365,0.041227,0.035950,0.035736,0.034114,0.032538,0.031693,0.032230,0.028469,0.027866,0.025533,0.024561,0.023601,0.022332,0.022207,0.022597,0.022639,0.012624,0.007224,0.014945,0.009274,0.007336,0.007226,0.048843,0.003306,0.006587,0.010740,0.019508,0.007141,0.011293,metal
0.167469,0.035013,3.201084,0.250811,0.205595,1.673643,0.004451,0.307408,-22.777982,0.492355,0.656071,0.646295,0.319972,0.184233,0.199041,0.033507,0.105374,0.183250,0.000482,-0.040857,-0.111740,0.056002,0.040520,-0.148302,0.021774,-0.025759,-0.029328,-0.007912,-0.016062,0.023786,0.007374,0.005119,-0.025070,-0.000125,0.002294,-0.017406,-0.000816,0.008448,-0.017332,0.000112,-0.006920,-0.004057,-0.003118,0.011583,0.003009,0.042898,0.004812,0.015919,0.004325,0.065263,0.003079,0.006126,0.008741,0.022829,0.003536,0.024085,0.049080,0.014452,0.101732,0.032160,0.012231,0.459707,0.002310,0.095563,0.456889,0.376570,0.293548,0.293495,0.245542,0.230915,0.228191,0.225554,0.240537,0.230188,0.238990,0.206913,0.191429,0.095403,0.076481,0.069820,0.062440,0.058899,0.055837,0.052247,0.042972,0.040756,0.038976,0.036918,0.035513,0.039599,0.037544,0.029551,0.031698,0.030895,0.025379,0.024673,0.024847,0.022151,0.021344,0.013942,0.003131,0.029055,0.004486,0.012052,0.003957,0.064967,0.003330,0.006199,0.006543,0.022192,0.005105,0.016726,metal
0.192643,0.026211,3.150357,0.309491,0.259664,1.762550,0.002882,0.383315,-23.216371,0.807978,0.824521,0.227242,0.481200,0.376325,0.126750,0.223698,0.044246,0.134138,-0.014321,-0.000020,-0.050125,0.013139,0.119548,-0.125097,-0.008273,-0.084603,0.006518,0.034248,0.001766,0.019765,-0.007705,0.004371,-0.004907,0.003230,0.005588,0.004902,-0.002906,0.005892,-0.015158,0.005645,0.003245,0.005783,-0.000052,0.008933,0.002201,0.076167,0.004400,0.018985,0.004478,0.064089,0.001925,0.002254,0.008204,0.028966,0.002125,0.029767,0.049988,0.009298,0.115923,0.040297,0.017686,0.404405,0.001129,0.127254,0.665711,0.293413,0.363014,0.336197,0.280641,0.262470,0.214572,0.214019,0.184136,0.186295,0.175119,0.180635,0.168494,0.058933,0.070594,0.051130,0.055134,0.043852,0.044172,0.036707,0.035018,0.030835,0.029876,0.027346,0.027876,0.027630,0.023532,0.022682,0.022143,0.021658,0.022105,0.019126,0.017973,0.017140,0.015901,0.008446,0.002020,0.042970,0.003235,0.013668,0.002588,0.042502,0.001633,0.001688,0.005892,0.020996,0.001795,0.011293,metal
0.134248,0.017049,3.150586,0.225794,0.207050,1.208963,0.004259,0.246972,-23.756305,1.628056,0.709907,0.153304,0.256743,0.062365,0.090193,-0.193523,0.025679,0.024688,-0.138152,-0.175490,-0.103770,-0.098360,0.070790,-0.006544,-0.069461,0.012648,-0.083944,0.029685,-0.055097,0.025145,0.004584,0.004658,-0.009658,-0.009962,0.011345,-0.014267,-0.002445,0.015852,-0.003463,-0.007905,0.001715,0.003545,-0.005820,0.029167,0.004988,0.039630,0.013610,0.016681,0.009187,0.042444,0.001472,0.004225,0.024283,0.028710,0.004607,0.023452,0.033157,0.012872,0.142997,0.029495,0.020477,0.353030,0.002063,0.100674,0.726135,0.347422,0.318564,0.290863,0.237690,0.262340,0.227928,0.211551,0.206305,0.191495,0.206016,0.198871,0.175597,0.072777,0.065750,0.046856,0.054266,0.044576,0.045674,0.037243,0.038183,0.034577,0.031989,0.030713,0.028026,0.030868,0.029273,0.025277,0.023146,0.023303,0.021093,0.020464,0.021567,0.021613,0.021172,0.029730,0.005739,0.022528,0.011717,0.011108,0.007608,0.031852,0.001969,0.004215,0.017518,0.019867,0.004461,0.007979,metal
0.198401,0.024767,3.215828,0.292705,0.236924,1.819844,0.003035,0.377462,-23.262560,0.980999,0.496475,0.092339,0.597713,0.082308,0.093538,0.013907,0.038370,0.106973,-0.012536,-0.029838,-0.134323,0.019637,0.054244,-0.030364,-0.006712,-0.090146,-0.046979,0.025444,-0.006357,0.027745,0.016347,0.011337,-0.005520,0.005492,0.002940,-0.005861,0.003003,0.009331,-0.022007,-0.002675,-0.006609,-0.001022,-0.009923,0.010789,0.003098,0.032021,0.007754,0.012056,0.004845,0.046472,0.004133,0.004620,0.013966,0.026634,0.003744,0.020528,0.050261,0.010283,0.093902,0.039121,0.019548,0.401281,0.001480,0.099680,0.642907,0.333429,0.354330,0.279506,0.319562,0.290005,0.232612,0.230434,0.222767,0.223462,0.213978,0.203314,0.195714,0.072557,0.073626,0.060861,0.058186,0.060150,0.051590,0.044733,0.043465,0.036907,0.038434,0.035983,0.034461,0.037691,0.033137,0.029769,0.030154,0.027777,0.025296,0.023609,0.025306,0.024151,0.025593,0.010346,0.003364,0.022293,0.007250,0.010479,0.003892,0.036207,0.005151,0.003648,0.012727,0.021873,0.003433,0.010877,metal
0.168527,0.029143,3.154209,0.268418,0.233832,1.549621,0.003930,0.294737,-22.831599,1.060509,0.899877,0.162660,0.410062,0.200024,0.123135,0.287322,-0.072703,0.123591,-0.054615,0.030582,-0.073950,-0.026031,0.101761,-0.103762,-0.069098,-0.062924,-0.039451,0.039621,-0.003735,0.046867,-0.040325,0.007492,-0.017059,0.012234,-0.009626,0.019451,-0.011891,0.012027,-0.028732,0.007534,-0.010331,0.012841,-0.006706,0.020139,0.002404,0.054073,0.008772,0.020295,0.006126,0.044047,0.002006,0.002799,0.012379,0.031618,0.002552,0.025193,0.046292,0.014891,0.139422,0.035369,0.019106,0.464631,0.002164,0.092028,0.479567,0.379785,0.252406,0.238902,0.212870,0.212472,0.203062,0.211195,0.183354,0.182289,0.179717,0.186754,0.168981,0.085981,0.061706,0.056946,0.052420,0.054677,0.043782,0.040807,0.041247,0.033279,0.029503,0.029342,0.030243,0.030437,0.030536,0.026692,0.023092,0.021333,0.021463,0.020923,0.020969,0.018633,0.017620,0.027205,0.002361,0.031965,0.007521,0.017154,0.005253,0.041820,0.001777,0.002489,0.011143,0.027055,0.002017,0.011011,metal
0.140699,0.022820,3.130313,0.266694,0.252810,1.174441,0.003930,0.260315,-23.866997,1.412827,0.519759,0.530041,0.430916,0.326274,0.127125,0.077715,0.145244,0.377708,0.196674,-0.067383,-0.014070,-0.117341,0.067050,-0.084172,0.030232,-0.050834,-0.014386,0.001234,-0.031096,0.008354,-0.020583,0.025728,-0.050301,0.059548,-0.009455,-0.005396,-0.005935,0.008399,-0.024231,0.001104,0.002468,0.004971,-0.009211,0.007730,0.002062,0.024456,0.003999,0.037393,0.004451,0.036375,0.003509,0.006163,0.014694,0.076847,0.003386,0.028492,0.062746,0.013639,0.140525,0.068846,0.041591,0.469449,0.003022,0.180080,0.854911,0.338001,0.373567,0.255955,0.287540,0.251498,0.230951,0.242164,0.233840,0.227956,0.201767,0.207689,0.176579,0.075517,0.084121,0.058791,0.060751,0.051399,0.039927,0.038265,0.048861,0.038722,0.038062,0.036633,0.035773,0.030748,0.029268,0.027514,0.026996,0.023396,0.021895,0.019564,0.019742,0.017963,0.017405,0.009077,0.002099,0.015483,0.003492,0.019266,0.004687,0.037078,0.006712,0.006431,0.011889,0.039493,0.004999,0.010996,metal
0.094790,0.100577,3.161981,0.207478,0.223376,0.654391,0.005124,0.115590,-21.573625,2.310717,0.161249,0.081199,0.250411,0.057132,0.039614,0.156719,0.119141,0.023468,0.080746,0.147692,0.081385,-0.279303,0.142069,0.053120,0.049885,-0.042557,0.020142,-0.032647,0.015662,-0.040705,-0.015987,-0.008055,-0.014542,-0.014423,-0.024155,0.007546,-0.011092,-0.015639,-0.009050,-0.020175,0.000720,0.008339,-0.008616,0.007510,0.004084,0.056362,0.009004,0.018668,0.009565,0.126302,0.000906,0.004528,0.011411,0.045787,0.003846,0.039974,0.025095,0.019573,0.070943,0.023833,0.012639,0.201153,0.001926,0.068974,0.485622,0.282657,0.351846,0.323910,0.264131,0.225277,0.235562,0.199433,0.200369,0.175885,0.177098,0.166288,0.159160,0.071726,0.077711,0.055521,0.064666,0.046868,0.052573,0.049787,0.040840,0.046043,0.040488,0.038940,0.035571,0.035189,0.033721,0.030554,0.028111,0.027516,0.025648,0.025867,0.023555,0.021858,0.021371,0.005681,0.004254,0.025263,0.006840,0.011656,0.007305,0.067108,0.001041,0.004139,0.007791,0.029732,0.003438,0.014069,metal
0.196756,0.039189,3.196149,0.278605,0.219230,1.674162,0.002694,0.395693,-22.426232,1.541782,0.936856,-0.136081,0.433881,0.140466,0.090380,-0.001609,-0.029370,0.008038,-0.028394,0.028657,-0.049313,-0.007110,0.198742,0.039073,-0.077169,-0.029938,-0.065012,0.036134,-0.045085,0.025804,-0.026108,0.002376,-0.028881,-0.002244,-0.022863,0.006170,-0.015944,0.003144,-0.025228,0.002285,-0.016534,0.007108,-0.003439,0.021309,0.002789,0.036875,0.011649,0.025920,0.009946,0.025213,0.001958,0.003848,0.012248,0.030485,0.003066,0.018578,0.036182,0.009845,0.086626,0.025185,0.012425,0.304944,0.000802,0.057254,0.506579,0.238369,0.475994,0.266772,0.321742,0.228826,0.219124,0.186630,0.173636,0.178756,0.167612,0.163195,0.156797,0.068270,0.073448,0.054378,0.059103,0.053869,0.042411,0.042345,0.036052,0.035310,0.030295,0.029676,0.029281,0.028622,0.027720,0.027030,0.024680,0.022556,0.020293,0.021446,0.022071,0.019221,0.018656,0.021034,0.002684,0.022547,0.010268,0.018664,0.008334,0.016850,0.001911,0.002953,0.008146,0.017446,0.002624,0.006012,metal
0.171779,0.075761,3.238166,0.247502,0.208041,1.600025,0.003002,0.296443,-21.199535,1.163480,0.895136,-0.123535,0.436458,-0.090405,0.128535,0.088239,0.035413,0.179797,-0.004666,-0.034233,0.027617,-0.026035,0.116296,-0.062942,-0.116471,-0.110685,-0.080266,0.000493,0.028477,0.043912,0.012598,0.028125,-0.016057,0.023624,0.011404,-0.013315,-0.015207,-0.003815,-0.013398,-0.006587,-0.003191,0.021027,-0.001127,0.008993,0.002337,0.025424,0.013230,0.018318,0.005318,0.048434,0.002710,0.006923,0.016223,0.031447,0.007854,0.018530,0.020225,0.011198,0.045369,0.013085,0.008659,0.191051,0.000763,0.020468,0.294943,0.244967,0.248997,0.190071,0.208042,0.195589,0.176687,0.200057,0.197521,0.177461,0.176826,0.168269,0.160872,0.057540,0.057093,0.055366,0.050281,0.053859,0.044273,0.046039,0.041879,0.039233,0.037581,0.039569,0.036494,0.035613,0.033388,0.029283,0.030651,0.028833,0.026647,0.024493,0.023698,0.022355,0.023882,0.007332,0.001791,0.014710,0.012491,0.011559,0.004330,0.026557,0.002769,0.006181,0.011171,0.018382,0.006929,0.005813,metal
0.177145,0.033585,3.200265,0.256521,0.203841,1.775905,0.002735,0.315665,-22.658725,0.525846,0.916249,0.222260,0.638390,0.360896,0.039267,0.238409,0.020878,0.132938,0.005342,-0.011767,-0.014016,0.057871,0.113159,-0.162441,-0.033426,-0.114402,-0.014784,0.054260,0.003011,0.019383,-0.015238,0.007417,-0.008753,0.011179,0.001094,0.001323,-0.009341,0.002594,-0.013698,0.010494,0.004143,0.006002,-0.002843,0.009199,0.002394,0.038994,0.004464,0.022144,0.004408,0.065905,0.002262,0.002488,0.009611,0.026714,0.002417,0.024691,0.026678,0.007402,0.073839,0.020776,0.012839,0.214426,0.000812,0.040541,0.542050,0.293957,0.349568,0.320814,0.280711,0.238510,0.218640,0.196676,0.176997,0.176590,0.186258,0.173785,0.166646,0.050901,0.065603,0.048127,0.055215,0.043365,0.044424,0.037140,0.033805,0.035368,0.031959,0.029311,0.029080,0.028954,0.026215,0.023828,0.023770,0.022375,0.021552,0.020096,0.019594,0.018720,0.017672,0.007838,0.002161,0.022515,0.003178,0.015658,0.003027,0.036561,0.001781,0.001836,0.007278,0.015459,0.002105,0.008542,metal
0.203887,0.019709,3.197695,0.278136,0.213458,1.934566,0.002731,0.362066,-23.446281,0.607134,0.956351,0.075173,0.563471,0.338900,0.096965,0.245279,0.008330,0.145753,-0.030634,-0.004055,-0.039127,0.077635,0.123486,-0.116957,-0.045367,-0.099260,-0.010859,0.044876,0.004789,0.026489,-0.013506,0.003903,-0.007372,0.007292,0.005333,0.006301,-0.005532,0.004776,-0.015785,0.007674,0.003327,0.007019,-0.001615,0.008563,0.002314,0.054873,0.004646,0.017672,0.004648,0.045147,0.002302,0.002573,0.007953,0.023094,0.002283,0.021203,0.036425,0.005428,0.090686,0.025195,0.010560,0.283298,0.000841,0.065793,0.683429,0.284234,0.362231,0.329009,0.284742,0.253307,0.207706,0.206093,0.181847,0.178863,0.178435,0.173079,0.160963,0.052752,0.064893,0.046403,0.049666,0.039526,0.040388,0.033011,0.032708,0.028840,0.026853,0.025789,0.025310,0.025645,0.023496,0.021039,0.020381,0.019511,0.020935,0.018562,0.016409,0.015613,0.015553,0.007591,0.001961,0.030689,0.003276,0.012914,0.002806,0.030967,0.001709,0.001894,0.005191,0.016654,0.001850,0.008857,metal
0.185613,0.014402,3.207750,0.262191,0.197387,1.822156,0.002687,0.330067,-24.284446,0.503892,1.274597,0.345609,0.660110,0.386887,0.047624,0.078728,0.089979,0.158204,-0.065274,-0.052660,-0.088093,0.085061,0.124313,-0.138656,-0.053759,-0.059777,-0.052644,0.063158,-0.040136,0.041854,-0.018599,0.027157,-0.032721,0.016499,0.003777,0.003085,-0.004281,-0.002989,-0.015094,0.001482,0.013234,0.002435,-0.003039,0.010578,0.001487,0.025062,0.005447,0.029160,0.003340,0.039792,0.001694,0.001905,0.023602,0.023047,0.002158,0.020446,0.033042,0.004238,0.077139,0.020438,0.012236,0.274942,0.001119,0.044608,0.558168,0.278310,0.284060,0.254137,0.224442,0.204407,0.185571,0.195187,0.184862,0.174494,0.171380,0.174213,0.160204,0.057184,0.047698,0.042166,0.040603,0.038788,0.036057,0.030767,0.030127,0.026044,0.026221,0.025865,0.025680,0.024338,0.021541,0.022255,0.020882,0.019760,0.019710,0.018183,0.018558,0.017347,0.016126,0.007960,0.001263,0.019785,0.004691,0.022618,0.002339,0.025973,0.001402,0.001375,0.015497,0.014190,0.001598,0.007142,metal
0.169563,0.039335,3.161783,0.272134,0.228056,1.391189,0.003062,0.354676,-22.698525,1.778447,1.235091,-0.116441,0.260988,0.053792,0.117007,0.023823,0.025070,0.053096,-0.024312,0.024564,-0.069126,-0.069679,0.226028,0.019476,-0.110838,-0.000415,-0.060623,0.024713,-0.031385,0.039220,-0.028418,0.017612,-0.030901,0.000483,-0.016010,0.000465,-0.008889,-0.000869,-0.021854,0.003340,-0.014106,0.009087,-0.008915,0.029139,0.002632,0.036019,0.012067,0.031233,0.006231,0.029404,0.001499,0.006417,0.017752,0.035459,0.003082,0.021768,0.035127,0.011120,0.099913,0.025194,0.010856,0.290140,0.001010,0.070440,0.509940,0.225821,0.428921,0.247450,0.285491,0.225765,0.196488,0.196209,0.168825,0.169573,0.174259,0.169313,0.152621,0.059034,0.067052,0.048192,0.054986,0.050178,0.046205,0.045427,0.040210,0.034705,0.031870,0.028474,0.029266,0.028934,0.028222,0.026248,0.024525,0.022553,0.022472,0.023911,0.022188,0.020042,0.019638,0.028869,0.002592,0.022886,0.010210,0.021013,0.004657,0.019537,0.001694,0.005510,0.013520,0.020747,0.002892,0.006596,metal
0.179886,0.074617,3.236114,0.251292,0.199962,1.839243,0.003140,0.312426,-21.233258,0.446901,0.552715,0.280172,0.344334,0.217333,-0.014809,0.215380,-0.052022,0.005301,-0.217778,0.078752,0.064165,0.091686,-0.015374,-0.142560,-0.062092,-0.059188,-0.049798,0.063333,0.005610,0.020113,-0.025080,0.018299,-0.009074,-0.007454,0.015996,0.047199,-0.031919,-0.010677,-0.012834,0.000413,-0.013821,-0.014883,0.020635,0.009895,0.007464,0.031454,0.010191,0.015766,0.006878,0.032187,0.003317,0.003321,0.007738,0.020384,0.003346,0.015926,0.038231,0.023396,0.067972,0.030987,0.017133,0.298265,0.001006,0.066795,0.556021,0.369883,0.376403,0.380921,0.340709,0.275601,0.227844,0.242370,0.227432,0.234437,0.219637,0.200401,0.173587,0.093940,0.099082,0.088014,0.088791,0.068162,0.064991,0.054356,0.052457,0.045640,0.045373,0.045935,0.041845,0.042474,0.038160,0.033908,0.030750,0.033621,0.027161,0.026235,0.027577,0.024369,0.022173,0.008577,0.009698,0.020971,0.009869,0.011902,0.005477,0.034107,0.002912,0.003984,0.006124,0.019700,0.004211,0.009168,metal
0.159125,0.023672,3.024811,0.246212,0.218138,1.334315,0.004241,0.284250,-23.313171,1.464138,1.013760,0.084725,0.319579,0.315546,-0.019401,0.030719,-0.004107,0.087140,-0.130284,-0.067555,-0.077040,-0.064688,0.143450,-0.059318,-0.071159,-0.027598,-0.031545,0.039407,-0.033350,0.010662,-0.004760,-0.003855,-0.009569,-0.000142,0.014486,0.005301,-0.004581,0.011074,-0.016502,-0.001355,-0.002497,0.001333,-0.002805,0.014462,0.001930,0.060331,0.017260,0.019644,0.006486,0.038686,0.001578,0.003974,0.017229,0.047037,0.002986,0.024726,0.042370,0.011732,0.213530,0.033812,0.013560,0.405373,0.001490,0.105217,0.627352,0.318739,0.298038,0.281456,0.234949,0.249793,0.209066,0.194824,0.204719,0.203168,0.178838,0.186224,0.180704,0.064270,0.067769,0.056321,0.056689,0.049818,0.043449,0.040131,0.035918,0.030468,0.026781,0.029192,0.028169,0.026057,0.025182,0.024239,0.021658,0.019510,0.018718,0.016919,0.016721,0.017061,0.018092,0.016717,0.002033,0.034973,0.016490,0.013224,0.005502,0.032192,0.001454,0.003518,0.013168,0.025264,0.002961,0.008541,metal
0.180581,0.020973,3.240787,0.215082,0.156757,1.831427,0.002986,0.298627,-22.728766,0.289339,0.588475,0.132240,0.031805,0.279387,0.023118,0.129547,0.048518,0.086182,0.055823,0.121029,0.044942,0.078272,-0.031544,-0.145088,-0.110672,-0.058783,-0.011159,-0.007857,-0.018411,-0.000421,-0.009830,0.013462,-0.011100,0.017810,-0.014342,0.018918,-0.009039,-0.011246,-0.017861,-0.017387,0.004666,0.000871,0.000374,0.007770,0.003536,0.029212,0.005272,0.007304,0.008859,0.034309,0.003398,0.004430,0.005429,0.018062,0.003890,0.013126,0.031967,0.004640,0.054583,0.021489,0.013299,0.225531,0.000777,0.038574,0.399402,0.335166,0.273556,0.230501,0.240337,0.222427,0.197498,0.206111,0.193307,0.184218,0.174668,0.173347,0.163674,0.081429,0.064729,0.051336,0.047439,0.045108,0.039072,0.036704,0.041374,0.032856,0.035564,0.030713,0.027545,0.026607,0.025114,0.023217,0.021748,0.021611,0.021916,0.019737,0.018698,0.017520,0.016462,0.005976,0.002929,0.017499,0.003793,0.004882,0.007035,0.024105,0.002661,0.003611,0.003440,0.013364,0.003139,0.006743,metal
0.162457,0.019796,3.089114,0.250104,0.216504,1.426779,0.003790,0.306760,-23.658198,1.451343,0.971745,0.046906,0.336869,0.282100,-0.102386,-0.006494,-0.001403,0.068540,-0.125654,-0.071942,-0.088005,-0.053364,0.120073,-0.046039,-0.083907,-0.022167,-0.045056,0.045841,-0.036122,0.005804,-0.006210,0.001792,-0.011571,0.004548,0.012156,0.003916,-0.000938,0.007766,-0.017721,0.001418,-0.000638,0.002528,-0.004597,0.014538,0.002006,0.047353,0.020594,0.017987,0.007072,0.032507,0.002020,0.004765,0.018326,0.042321,0.003315,0.021440,0.043829,0.010660,0.178711,0.033408,0.016354,0.419768,0.001352,0.098824,0.984267,0.347024,0.332404,0.292273,0.239672,0.246866,0.204869,0.197730,0.199679,0.193157,0.192599,0.181956,0.170923,0.069095,0.069436,0.053518,0.060072,0.044528,0.042697,0.037832,0.033942,0.029992,0.028369,0.026829,0.026703,0.026232,0.026595,0.023784,0.024010,0.021326,0.018493,0.018582,0.016830,0.016288,0.016728,0.014863,0.001797,0.028242,0.019400,0.013342,0.006023,0.025362,0.002057,0.004546,0.014588,0.024568,0.002916,0.008299,metal
0.153058,0.021788,3.094595,0.246398,0.218298,1.323127,0.004012,0.286537,-23.524862,1.522116,0.991632,0.049724,0.307485,0.373605,-0.075614,-0.060917,0.023047,0.125452,-0.134366,-0.067134,-0.071924,-0.071647,0.134687,-0.043720,-0.078818,-0.022554,-0.028343,0.046864,-0.048221,0.007688,-0.001122,0.000104,-0.023187,0.006258,0.009296,0.007026,-0.005688,0.014160,-0.017317,-0.001047,-0.003555,0.005997,-0.007376,0.017944,0.002090,0.054858,0.018096,0.020987,0.009390,0.035044,0.002462,0.004372,0.015751,0.041577,0.003176,0.024890,0.040780,0.012647,0.179573,0.031584,0.012248,0.388318,0.001578,0.095721,0.680999,0.275539,0.268606,0.261606,0.232024,0.256386,0.216028,0.206971,0.202994,0.185253,0.179715,0.206966,0.188085,0.065725,0.061649,0.051901,0.052669,0.049560,0.042637,0.037430,0.034431,0.031831,0.029942,0.028701,0.027205,0.027626,0.027207,0.026930,0.023838,0.020064,0.019701,0.020070,0.017912,0.017775,0.017838,0.017908,0.002219,0.032444,0.013694,0.015372,0.009096,0.029223,0.002862,0.004091,0.011659,0.023406,0.003088,0.008019,metal
0.192384,0.027987,3.181985,0.277997,0.215808,1.803991,0.003637,0.363584,-23.412356,0.674605,0.907297,0.453129,0.495660,0.313926,0.178213,0.109536,0.080832,0.208625,0.057397,-0.010856,-0.079311,0.057998,0.128383,-0.111786,0.009166,-0.050170,-0.026377,0.027167,-0.027008,0.029453,-0.022130,0.017836,-0.029700,0.016111,-0.005640,-0.007531,0.002032,0.000214,-0.010980,-0.001330,0.002906,-0.005439,-0.007894,0.014607,0.002409,0.034012,0.004311,0.025204,0.003714,0.054778,0.002669,0.002820,0.010377,0.030315,0.003052,0.023630,0.045883,0.017659,0.135369,0.028595,0.012188,0.437442,0.002708,0.101731,0.527434,0.322529,0.288839,0.284431,0.242100,0.230533,0.220083,0.201432,0.210559,0.212547,0.204769,0.187247,0.184826,0.073761,0.065902,0.061450,0.054832,0.053679,0.047289,0.047112,0.039194,0.036865,0.035254,0.032416,0.032001,0.031144,0.029821,0.027421,0.025977,0.024650,0.024354,0.021749,0.023184,0.020725,0.019074,0.021221,0.002540,0.028787,0.003988,0.017771,0.002762,0.058810,0.002708,0.002498,0.007217,0.021163,0.003703,0.015540,metal
